Репликација (индекс);Путник;Авионски лет;Полазиште;Одредиште;Локално време захтева (ISO 8601);Време захтева (s од поноћи);Сат од поноћи
51;SYN2-212-D:P0001;SYN2-212-D;BW;LYBE;2026-07-31T03:46:07.808017+02:00;13567,808017342271;3
51;SYN2-215-D:P0001;SYN2-215-D;DOR;LYBE;2026-07-31T03:47:08.938023+02:00;13628,938023315193;3
51;SYN2-219-D:P0002;SYN2-219-D;DOR;LYBE;2026-07-31T03:53:33.538029+02:00;14013,538028706109;3
51;SYN2-217-D:P0001;SYN2-217-D;BW;LYBE;2026-07-31T03:55:34.181348+02:00;14134,181347670059;3
51;SYN2-219-D:P0003;SYN2-219-D;DOR;LYBE;2026-07-31T04:00:20.808682+02:00;14420,808681627352;4
51;SYN2-231-D:P0001;SYN2-231-D;BW;LYBE;2026-07-31T04:08:22.523232+02:00;14902,52323235144;4
51;SYN2-209-D:P0002;SYN2-209-D;DOR;LYBE;2026-07-31T04:09:53.796501+02:00;14993,796501465646;4
51;SYN2-224-D:P0002;SYN2-224-D;BW;LYBE;2026-07-31T04:21:10.754690+02:00;15670,754690106754;4
51;SYN2-235-D:P0001;SYN2-235-D;BW;LYBE;2026-07-31T04:36:58.348867+02:00;16618,348866828488;4
51;SYN2-231-D:P0002;SYN2-231-D;EXPO;LYBE;2026-07-31T04:54:10.028192+02:00;17650,02819249595;4
51;SYN2-012-A:P0002;SYN2-012-A;LYBE;DOR;2026-07-31T05:37:26.147800+02:00;20246,147799857838;5
51;SYN2-010-A:P0001;SYN2-010-A;LYBE;BW;2026-07-31T05:37:27.712738+02:00;20247,712738381386;5
51;SYN2-014-A:P0001;SYN2-014-A;LYBE;BW;2026-07-31T05:41:58.565600+02:00;20518,565599554302;5
51;SYN2-240-D:P0001;SYN2-240-D;BW;LYBE;2026-07-31T05:44:54.130006+02:00;20694,13000623046;5
51;SYN2-010-A:P0002;SYN2-010-A;LYBE;DOR;2026-07-31T05:48:29.622350+02:00;20909,622349578265;5
51;SYN2-012-A:P0001;SYN2-012-A;LYBE;JUG;2026-07-31T05:48:58.254594+02:00;20938,25459355608;5
51;SYN2-014-A:P0002;SYN2-014-A;LYBE;BW;2026-07-31T05:49:27.664241+02:00;20967,664241008482;5
51;SYN2-154-A:P0001;SYN2-154-A;LYBE;BW;2026-07-31T05:53:55.785413+02:00;21235,785412930516;5
51;SYN2-239-D:P0003;SYN2-239-D;BW;LYBE;2026-07-31T06:02:48.464026+02:00;21768,46402585189;6
51;SYN2-239-D:P0002;SYN2-239-D;LYBV;LYBE;2026-07-31T06:04:49.127230+02:00;21889,127229759077;6
51;SYN2-239-D:P0001;SYN2-239-D;DOR;LYBE;2026-07-31T06:19:22.229521+02:00;22762,22952065335;6
51;SYN2-238-D:P0001;SYN2-238-D;DOR;LYBE;2026-07-31T06:37:53.385946+02:00;23873,385945626625;6
51;SYN2-353-D:P0001;SYN2-353-D;BW;LYBE;2026-07-31T06:56:53.464593+02:00;25013,46459321812;6
51;SYN2-241-D:P0001;SYN2-241-D;BW;LYBE;2026-07-31T07:17:30.621768+02:00;26250,62176826964;7
51;SYN2-245-D:P0002;SYN2-245-D;JUG;LYBE;2026-07-31T07:35:55.264344+02:00;27355,264343741357;7
51;SYN2-245-D:P0001;SYN2-245-D;BW;LYBE;2026-07-31T07:38:23.427396+02:00;27503,42739561428;7
51;SYN2-357-D:P0002;SYN2-357-D;BW;LYBE;2026-07-31T07:50:19.384112+02:00;28219,38411170186;7
51;SYN2-355-D:P0001;SYN2-355-D;BW;LYBE;2026-07-31T08:05:01.151243+02:00;29101,151242781467;8
51;SYN2-250-D:P0001;SYN2-250-D;BW;LYBE;2026-07-31T08:07:58.429832+02:00;29278,429832112157;8
51;SYN2-355-D:P0002;SYN2-355-D;JUG;LYBE;2026-07-31T08:11:14.282589+02:00;29474,282588865768;8
51;SYN2-249-D:P0003;SYN2-249-D;DOR;LYBE;2026-07-31T08:23:24.925812+02:00;30204,925812375655;8
51;SYN2-249-D:P0002;SYN2-249-D;BW;LYBE;2026-07-31T08:32:30.937087+02:00;30750,937086667866;8
51;SYN2-023-A:P0001;SYN2-023-A;LYBE;BW;2026-07-31T08:45:14.391838+02:00;31514,391838298343;8
51;SYN2-360-D:P0001;SYN2-360-D;BW;LYBE;2026-07-31T08:46:42.635237+02:00;31602,635237400144;8
51;SYN2-249-D:P0001;SYN2-249-D;JUG;LYBE;2026-07-31T08:47:05.444546+02:00;31625,444545838203;8
51;SYN2-157-A:P0001;SYN2-157-A;LYBE;JUG;2026-07-31T08:52:51.211650+02:00;31971,21164983549;8
51;SYN2-357-D:P0001;SYN2-357-D;DOR;LYBE;2026-07-31T08:53:17.146767+02:00;31997,146767491584;8
51;SYN2-025-A:P0001;SYN2-025-A;LYBE;BW;2026-07-31T08:56:02.415042+02:00;32162,415041606513;8
51;SYN2-157-A:P0002;SYN2-157-A;LYBE;EXPO;2026-07-31T08:58:16.216945+02:00;32296,216944780324;8
51;SYN2-025-A:P0002;SYN2-025-A;LYBE;BW;2026-07-31T09:02:08.248218+02:00;32528,248218335157;9
51;SYN2-021-A:P0001;SYN2-021-A;LYBE;DOR;2026-07-31T09:03:15.017819+02:00;32595,017819198343;9
51;SYN2-251-D:P0002;SYN2-251-D;BW;LYBE;2026-07-31T09:09:23.817098+02:00;32963,81709777003;9
51;SYN2-026-A:P0001;SYN2-026-A;LYBE;EXPO;2026-07-31T09:09:37.288829+02:00;32977,28882878194;9
51;SYN2-277-D:P0002;SYN2-277-D;BW;LYBE;2026-07-31T09:13:37.427496+02:00;33217,427495602715;9
51;SYN2-358-D:P0001;SYN2-358-D;LYBV;LYBE;2026-07-31T09:13:47.522420+02:00;33227,522419547946;9
51;SYN2-253-D:P0001;SYN2-253-D;LYBV;LYBE;2026-07-31T09:21:47.361496+02:00;33707,361495693156;9
51;SYN2-260-D:P0001;SYN2-260-D;BW;LYBE;2026-07-31T09:22:02.633895+02:00;33722,633894538776;9
51;SYN2-265-D:P0001;SYN2-265-D;JUG;LYBE;2026-07-31T09:26:16.097112+02:00;33976,097111654395;9
51;SYN2-158-A:P0001;SYN2-158-A;LYBE;BW;2026-07-31T09:27:06.404928+02:00;34026,404927868556;9
51;SYN2-259-D:P0002;SYN2-259-D;LYBV;LYBE;2026-07-31T09:27:55.045228+02:00;34075,04522815903;9
51;SYN2-251-D:P0001;SYN2-251-D;JUG;LYBE;2026-07-31T09:30:43.061048+02:00;34243,061048073636;9
51;SYN2-158-A:P0002;SYN2-158-A;LYBE;BW;2026-07-31T09:45:12.842755+02:00;35112,842754518955;9
51;SYN2-027-A:P0001;SYN2-027-A;LYBE;BW;2026-07-31T09:45:20.582254+02:00;35120,58225410426;9
51;SYN2-278-D:P0001;SYN2-278-D;JUG;LYBE;2026-07-31T09:49:38.450074+02:00;35378,450074109634;9
51;SYN2-274-D:P0001;SYN2-274-D;JUG;LYBE;2026-07-31T09:52:40.905914+02:00;35560,90591396155;9
51;SYN2-259-D:P0001;SYN2-259-D;BW;LYBE;2026-07-31T09:59:09.384137+02:00;35949,384137162946;9
51;SYN2-270-D:P0001;SYN2-270-D;JUG;LYBE;2026-07-31T10:03:31.090104+02:00;36211,090104142204;10
51;SYN2-279-D:P0001;SYN2-279-D;JUG;LYBE;2026-07-31T10:07:36.074182+02:00;36456,07418159046;10
51;SYN2-277-D:P0001;SYN2-277-D;JUG;LYBE;2026-07-31T10:08:06.279647+02:00;36486,27964653134;10
51;SYN2-287-D:P0001;SYN2-287-D;LYBV;LYBE;2026-07-31T10:16:27.358781+02:00;36987,3587808214;10
51;SYN2-359-D:P0001;SYN2-359-D;JUG;LYBE;2026-07-31T10:18:49.085459+02:00;37129,085458687776;10
51;SYN2-364-D:P0002;SYN2-364-D;BW;LYBE;2026-07-31T10:27:14.114612+02:00;37634,11461211021;10
51;SYN2-276-D:P0001;SYN2-276-D;BW;LYBE;2026-07-31T10:28:26.474989+02:00;37706,47498900485;10
51;SYN2-159-A:P0001;SYN2-159-A;LYBE;LYBV;2026-07-31T10:32:29.604414+02:00;37949,60441396127;10
51;SYN2-281-D:P0001;SYN2-281-D;EXPO;LYBE;2026-07-31T10:35:12.412303+02:00;38112,41230276425;10
51;SYN2-286-D:P0001;SYN2-286-D;JUG;LYBE;2026-07-31T10:40:31.519144+02:00;38431,519144137674;10
51;SYN2-283-D:P0001;SYN2-283-D;BW;LYBE;2026-07-31T10:42:23.265518+02:00;38543,26551753384;10
51;SYN2-275-D:P0001;SYN2-275-D;JUG;LYBE;2026-07-31T10:47:10.812879+02:00;38830,81287859419;10
51;SYN2-361-D:P0001;SYN2-361-D;BW;LYBE;2026-07-31T10:48:39.050183+02:00;38919,05018324629;10
51;SYN2-031-A:P0002;SYN2-031-A;LYBE;BW;2026-07-31T10:54:20.617980+02:00;39260,617979693234;10
51;SYN2-280-D:P0001;SYN2-280-D;DOR;LYBE;2026-07-31T10:54:41.485240+02:00;39281,485239957874;10
51;SYN2-031-A:P0004;SYN2-031-A;LYBE;LYBV;2026-07-31T10:55:21.440073+02:00;39321,44007306053;10
51;SYN2-033-A:P0001;SYN2-033-A;LYBE;LYBV;2026-07-31T10:57:48.195499+02:00;39468,19549906839;10
51;SYN2-275-D:P0002;SYN2-275-D;JUG;LYBE;2026-07-31T10:57:56.871057+02:00;39476,871057291064;10
51;SYN2-034-A:P0001;SYN2-034-A;LYBE;DOR;2026-07-31T11:00:35.732813+02:00;39635,73281320263;11
51;SYN2-281-D:P0002;SYN2-281-D;JUG;LYBE;2026-07-31T11:04:17.245276+02:00;39857,24527616715;11
51;SYN2-031-A:P0003;SYN2-031-A;LYBE;BW;2026-07-31T11:06:13.490244+02:00;39973,49024422131;11
51;SYN2-031-A:P0001;SYN2-031-A;LYBE;BW;2026-07-31T11:06:42.467221+02:00;40002,46722066215;11
51;SYN2-160-A:P0001;SYN2-160-A;LYBE;BW;2026-07-31T11:06:54.338345+02:00;40014,3383445453;11
51;SYN2-161-A:P0002;SYN2-161-A;LYBE;BW;2026-07-31T11:07:25.739872+02:00;40045,739871696154;11
51;SYN2-284-D:P0001;SYN2-284-D;LYBV;LYBE;2026-07-31T11:07:50.259615+02:00;40070,259614539245;11
51;SYN2-161-A:P0001;SYN2-161-A;LYBE;JUG;2026-07-31T11:21:50.051226+02:00;40910,05122580663;11
51;SYN2-364-D:P0001;SYN2-364-D;DOR;LYBE;2026-07-31T11:22:04.240813+02:00;40924,24081251637;11
51;SYN2-282-D:P0001;SYN2-282-D;DOR;LYBE;2026-07-31T11:22:21.426432+02:00;40941,42643163538;11
51;SYN2-035-A:P0001;SYN2-035-A;LYBE;DOR;2026-07-31T11:23:48.534223+02:00;41028,534223237;11
51;SYN2-036-A:P0001;SYN2-036-A;LYBE;BW;2026-07-31T11:24:01.638109+02:00;41041,638109343854;11
51;SYN2-037-A:P0001;SYN2-037-A;LYBE;JUG;2026-07-31T11:28:57.574290+02:00;41337,574289780016;11
51;SYN2-043-A:P0001;SYN2-043-A;LYBE;BW;2026-07-31T11:29:52.929998+02:00;41392,92999839002;11
51;SYN2-163-A:P0001;SYN2-163-A;LYBE;LYBV;2026-07-31T11:39:52.176073+02:00;41992,17607272265;11
51;SYN2-288-D:P0001;SYN2-288-D;BW;LYBE;2026-07-31T11:40:48.967714+02:00;42048,96771399257;11
51;SYN2-047-A:P0002;SYN2-047-A;LYBE;BW;2026-07-31T11:50:18.946444+02:00;42618,94644443032;11
51;SYN2-051-A:P0001;SYN2-051-A;LYBE;DOR;2026-07-31T11:59:15.261144+02:00;43155,26114378444;11
51;SYN2-047-A:P0001;SYN2-047-A;LYBE;BW;2026-07-31T11:59:47.732263+02:00;43187,73226336995;11
51;SYN2-053-A:P0002;SYN2-053-A;LYBE;BW;2026-07-31T12:01:47.813280+02:00;43307,81327995097;12
51;SYN2-053-A:P0001;SYN2-053-A;LYBE;JUG;2026-07-31T12:23:00.489543+02:00;44580,48954338121;12
51;SYN2-290-D:P0001;SYN2-290-D;BW;LYBE;2026-07-31T12:28:29.330729+02:00;44909,330728682035;12
51;SYN2-058-A:P0001;SYN2-058-A;LYBE;JUG;2026-07-31T12:28:43.070694+02:00;44923,070694460584;12
51;SYN2-058-A:P0003;SYN2-058-A;LYBE;EXPO;2026-07-31T12:33:06.938996+02:00;45186,93899550486;12
51;SYN2-058-A:P0002;SYN2-058-A;LYBE;BW;2026-07-31T12:39:49.662771+02:00;45589,662771114694;12
51;SYN2-059-A:P0002;SYN2-059-A;LYBE;LYBV;2026-07-31T12:52:24.857532+02:00;46344,85753176289;12
51;SYN2-059-A:P0001;SYN2-059-A;LYBE;DOR;2026-07-31T12:52:36.036322+02:00;46356,036321928594;12
51;SYN2-167-A:P0001;SYN2-167-A;LYBE;BW;2026-07-31T12:52:47.135179+02:00;46367,13517926478;12
51;SYN2-065-A:P0001;SYN2-065-A;LYBE;DOR;2026-07-31T12:53:02.008858+02:00;46382,0088584463;12
51;SYN2-292-D:P0002;SYN2-292-D;BW;LYBE;2026-07-31T13:00:16.810511+02:00;46816,81051063427;13
51;SYN2-064-A:P0001;SYN2-064-A;LYBE;JUG;2026-07-31T13:06:03.412024+02:00;47163,41202411934;13
51;SYN2-062-A:P0001;SYN2-062-A;LYBE;BW;2026-07-31T13:10:10.784170+02:00;47410,78417024597;13
51;SYN2-292-D:P0001;SYN2-292-D;JUG;LYBE;2026-07-31T13:10:35.230887+02:00;47435,23088691084;13
51;SYN2-366-D:P0002;SYN2-366-D;JUG;LYBE;2026-07-31T13:11:40.632670+02:00;47500,63266956351;13
51;SYN2-367-D:P0001;SYN2-367-D;BW;LYBE;2026-07-31T13:13:27.891453+02:00;47607,89145269424;13
51;SYN2-166-A:P0001;SYN2-166-A;LYBE;LYBV;2026-07-31T13:13:43.789452+02:00;47623,78945211549;13
51;SYN2-291-D:P0001;SYN2-291-D;LYBV;LYBE;2026-07-31T13:15:35.164453+02:00;47735,16445269223;13
51;SYN2-067-A:P0001;SYN2-067-A;LYBE;DOR;2026-07-31T13:20:31.547347+02:00;48031,547347441105;13
51;SYN2-066-A:P0001;SYN2-066-A;LYBE;BW;2026-07-31T13:24:24.507011+02:00;48264,50701065991;13
51;SYN2-366-D:P0001;SYN2-366-D;BW;LYBE;2026-07-31T13:26:21.278349+02:00;48381,278348667096;13
51;SYN2-294-D:P0001;SYN2-294-D;LYBV;LYBE;2026-07-31T13:34:08.011037+02:00;48848,01103667141;13
51;SYN2-070-A:P0001;SYN2-070-A;LYBE;DOR;2026-07-31T13:40:33.902017+02:00;49233,902016996195;13
51;SYN2-070-A:P0002;SYN2-070-A;LYBE;DOR;2026-07-31T13:43:52.522760+02:00;49432,52276020105;13
51;SYN2-072-A:P0003;SYN2-072-A;LYBE;JUG;2026-07-31T13:48:41.642472+02:00;49721,642471761;13
51;SYN2-294-D:P0002;SYN2-294-D;DOR;LYBE;2026-07-31T13:50:07.820391+02:00;49807,82039124522;13
51;SYN2-292-D:P0003;SYN2-292-D;BW;LYBE;2026-07-31T13:52:18.278609+02:00;49938,278608531095;13
51;SYN2-072-A:P0001;SYN2-072-A;LYBE;JUG;2026-07-31T13:55:01.721755+02:00;50101,7217547408;13
51;SYN2-368-D:P0001;SYN2-368-D;JUG;LYBE;2026-07-31T13:55:14.485586+02:00;50114,48558645178;13
51;SYN2-301-D:P0001;SYN2-301-D;LYBV;LYBE;2026-07-31T13:57:59.193263+02:00;50279,193263048204;13
51;SYN2-306-D:P0001;SYN2-306-D;BW;LYBE;2026-07-31T14:00:32.150579+02:00;50432,150579474954;14
51;SYN2-072-A:P0005;SYN2-072-A;LYBE;JUG;2026-07-31T14:00:48.221018+02:00;50448,22101812641;14
51;SYN2-072-A:P0004;SYN2-072-A;LYBE;DOR;2026-07-31T14:07:04.808342+02:00;50824,8083415778;14
51;SYN2-301-D:P0002;SYN2-301-D;LYBV;LYBE;2026-07-31T14:10:48.571098+02:00;51048,571097708416;14
51;SYN2-072-A:P0002;SYN2-072-A;LYBE;BW;2026-07-31T14:13:04.638267+02:00;51184,638267089176;14
51;SYN2-295-D:P0001;SYN2-295-D;LYBV;LYBE;2026-07-31T14:15:48.507668+02:00;51348,50766801582;14
51;SYN2-294-D:P0003;SYN2-294-D;JUG;LYBE;2026-07-31T14:19:41.970072+02:00;51581,97007206074;14
51;SYN2-308-D:P0001;SYN2-308-D;BW;LYBE;2026-07-31T14:31:11.055951+02:00;52271,05595111115;14
51;SYN2-317-D:P0001;SYN2-317-D;JUG;LYBE;2026-07-31T14:33:06.115638+02:00;52386,11563847994;14
51;SYN2-074-A:P0001;SYN2-074-A;LYBE;DOR;2026-07-31T14:36:52.465675+02:00;52612,465674779814;14
51;SYN2-314-D:P0001;SYN2-314-D;DOR;LYBE;2026-07-31T14:39:48.378212+02:00;52788,37821150532;14
51;SYN2-371-D:P0001;SYN2-371-D;JUG;LYBE;2026-07-31T14:42:53.128619+02:00;52973,12861868512;14
51;SYN2-308-D:P0002;SYN2-308-D;BW;LYBE;2026-07-31T14:46:56.069191+02:00;53216,06919072256;14
51;SYN2-322-D:P0001;SYN2-322-D;BW;LYBE;2026-07-31T14:57:17.986230+02:00;53837,98622956299;14
51;SYN2-320-D:P0001;SYN2-320-D;DOR;LYBE;2026-07-31T15:05:55.720828+02:00;54355,72082774626;15
51;SYN2-374-D:P0001;SYN2-374-D;LYBV;LYBE;2026-07-31T15:08:37.951455+02:00;54517,951455347655;15
51;SYN2-314-D:P0003;SYN2-314-D;BW;LYBE;2026-07-31T15:18:30.187540+02:00;55110,187540454644;15
51;SYN2-075-A:P0001;SYN2-075-A;LYBE;JUG;2026-07-31T15:21:37.284078+02:00;55297,28407833114;15
51;SYN2-075-A:P0003;SYN2-075-A;LYBE;BW;2026-07-31T15:29:06.589465+02:00;55746,589464538476;15
51;SYN2-372-D:P0001;SYN2-372-D;BW;LYBE;2026-07-31T15:31:07.932509+02:00;55867,93250903077;15
51;SYN2-314-D:P0002;SYN2-314-D;DOR;LYBE;2026-07-31T15:38:15.120620+02:00;56295,12062019478;15
51;SYN2-075-A:P0002;SYN2-075-A;LYBE;JUG;2026-07-31T15:40:54.717553+02:00;56454,71755324198;15
51;SYN2-321-D:P0002;SYN2-321-D;BW;LYBE;2026-07-31T15:54:11.317160+02:00;57251,31715966708;15
51;SYN2-373-D:P0001;SYN2-373-D;DOR;LYBE;2026-07-31T15:54:40.164579+02:00;57280,164579280994;15
51;SYN2-079-A:P0001;SYN2-079-A;LYBE;BW;2026-07-31T16:05:28.458633+02:00;57928,45863300182;16
51;SYN2-170-A:P0002;SYN2-170-A;LYBE;DOR;2026-07-31T16:07:01.732852+02:00;58021,73285154714;16
51;SYN2-321-D:P0001;SYN2-321-D;DOR;LYBE;2026-07-31T16:10:00.322234+02:00;58200,3222336787;16
51;SYN2-372-D:P0002;SYN2-372-D;LYBV;LYBE;2026-07-31T16:11:27.871083+02:00;58287,871082746395;16
51;SYN2-077-A:P0001;SYN2-077-A;LYBE;BW;2026-07-31T16:12:12.390943+02:00;58332,39094337831;16
51;SYN2-170-A:P0001;SYN2-170-A;LYBE;BW;2026-07-31T16:13:58.434795+02:00;58438,43479514609;16
51;SYN2-080-A:P0001;SYN2-080-A;LYBE;BW;2026-07-31T16:17:43.635017+02:00;58663,63501749371;16
51;SYN2-323-D:P0001;SYN2-323-D;BW;LYBE;2026-07-31T16:29:12.782108+02:00;59352,78210811351;16
51;SYN2-324-D:P0001;SYN2-324-D;DOR;LYBE;2026-07-31T16:33:43.435411+02:00;59623,43541133629;16
51;SYN2-171-A:P0001;SYN2-171-A;LYBE;DOR;2026-07-31T16:42:18.302875+02:00;60138,302874999565;16
51;SYN2-082-A:P0001;SYN2-082-A;LYBE;DOR;2026-07-31T16:45:37.613944+02:00;60337,6139441805;16
51;SYN2-085-A:P0001;SYN2-085-A;LYBE;BW;2026-07-31T16:48:14.309747+02:00;60494,30974672487;16
51;SYN2-084-A:P0001;SYN2-084-A;LYBE;DOR;2026-07-31T16:50:35.583135+02:00;60635,5831345114;16
51;SYN2-094-A:P0001;SYN2-094-A;LYBE;BW;2026-07-31T16:51:57.421695+02:00;60717,42169514155;16
51;SYN2-086-A:P0001;SYN2-086-A;LYBE;BW;2026-07-31T16:52:11.018890+02:00;60731,01888982542;16
51;SYN2-173-A:P0002;SYN2-173-A;LYBE;DOR;2026-07-31T16:52:48.356761+02:00;60768,35676103421;16
51;SYN2-086-A:P0002;SYN2-086-A;LYBE;BW;2026-07-31T16:53:49.434699+02:00;60829,43469935797;16
51;SYN2-088-A:P0001;SYN2-088-A;LYBE;BW;2026-07-31T16:58:51.021667+02:00;61131,02166745092;16
51;SYN2-099-A:P0001;SYN2-099-A;LYBE;JUG;2026-07-31T17:03:12.396835+02:00;61392,39683479684;17
51;SYN2-093-A:P0001;SYN2-093-A;LYBE;BW;2026-07-31T17:04:22.988430+02:00;61462,98843008062;17
51;SYN2-173-A:P0001;SYN2-173-A;LYBE;DOR;2026-07-31T17:06:02.569210+02:00;61562,56921040994;17
51;SYN2-092-A:P0001;SYN2-092-A;LYBE;EXPO;2026-07-31T17:08:14.753323+02:00;61694,75332311808;17
51;SYN2-176-A:P0002;SYN2-176-A;LYBE;LYBV;2026-07-31T17:08:17.641624+02:00;61697,64162372873;17
51;SYN2-176-A:P0001;SYN2-176-A;LYBE;BW;2026-07-31T17:09:53.024858+02:00;61793,024857664364;17
51;SYN2-175-A:P0001;SYN2-175-A;LYBE;DOR;2026-07-31T17:12:23.148664+02:00;61943,148664237066;17
51;SYN2-175-A:P0004;SYN2-175-A;LYBE;JUG;2026-07-31T17:19:49.349812+02:00;62389,349811697175;17
51;SYN2-376-D:P0001;SYN2-376-D;JUG;LYBE;2026-07-31T17:20:59.624457+02:00;62459,624457247046;17
51;SYN2-175-A:P0003;SYN2-175-A;LYBE;BW;2026-07-31T17:21:34.807679+02:00;62494,80767918636;17
51;SYN2-334-D:P0001;SYN2-334-D;BW;LYBE;2026-07-31T17:21:58.570015+02:00;62518,57001536236;17
51;SYN2-108-A:P0001;SYN2-108-A;LYBE;LYBV;2026-07-31T17:27:28.912142+02:00;62848,91214156582;17
51;SYN2-175-A:P0002;SYN2-175-A;LYBE;BW;2026-07-31T17:28:47.859911+02:00;62927,85991090562;17
51;SYN2-329-D:P0001;SYN2-329-D;DOR;LYBE;2026-07-31T17:32:57.287579+02:00;63177,28757892758;17
51;SYN2-107-A:P0001;SYN2-107-A;LYBE;DOR;2026-07-31T17:33:12.396743+02:00;63192,39674305565;17
51;SYN2-109-A:P0001;SYN2-109-A;LYBE;JUG;2026-07-31T17:39:51.678155+02:00;63591,678155368165;17
51;SYN2-110-A:P0001;SYN2-110-A;LYBE;DOR;2026-07-31T17:44:42.257922+02:00;63882,257921564335;17
51;SYN2-335-D:P0002;SYN2-335-D;EXPO;LYBE;2026-07-31T18:15:14.610643+02:00;65714,61064317149;18
51;SYN2-336-D:P0002;SYN2-336-D;LYBV;LYBE;2026-07-31T18:15:53.049188+02:00;65753,04918758133;18
51;SYN2-377-D:P0002;SYN2-377-D;BW;LYBE;2026-07-31T18:22:46.193090+02:00;66166,19308976232;18
51;SYN2-336-D:P0001;SYN2-336-D;BW;LYBE;2026-07-31T18:28:35.803601+02:00;66515,80360050431;18
51;SYN2-377-D:P0001;SYN2-377-D;BW;LYBE;2026-07-31T18:38:45.770959+02:00;67125,77095942374;18
51;SYN2-337-D:P0001;SYN2-337-D;JUG;LYBE;2026-07-31T18:45:10.189745+02:00;67510,1897450545;18
51;SYN2-113-A:P0001;SYN2-113-A;LYBE;DOR;2026-07-31T18:47:33.243090+02:00;67653,24309033393;18
51;SYN2-178-A:P0001;SYN2-178-A;LYBE;LYBV;2026-07-31T19:02:18.490777+02:00;68538,49077716703;19
51;SYN2-338-D:P0002;SYN2-338-D;LYBV;LYBE;2026-07-31T19:07:20.679151+02:00;68840,67915079334;19
51;SYN2-335-D:P0001;SYN2-335-D;DOR;LYBE;2026-07-31T19:07:24.780110+02:00;68844,78011006743;19
51;SYN2-338-D:P0001;SYN2-338-D;JUG;LYBE;2026-07-31T19:50:27.046374+02:00;71427,04637440458;19
51;SYN2-340-D:P0001;SYN2-340-D;JUG;LYBE;2026-07-31T20:21:07.681766+02:00;73267,68176551077;20
51;SYN2-118-A:P0002;SYN2-118-A;LYBE;DOR;2026-07-31T20:24:05.737190+02:00;73445,7371895032;20
51;SYN2-118-A:P0001;SYN2-118-A;LYBE;BW;2026-07-31T20:36:14.026860+02:00;74174,02685981819;20
51;SYN2-378-D:P0002;SYN2-378-D;BW;LYBE;2026-07-31T20:41:02.958204+02:00;74462,95820425324;20
51;SYN2-341-D:P0001;SYN2-341-D;BW;LYBE;2026-07-31T20:42:21.493763+02:00;74541,49376266448;20
51;SYN2-378-D:P0001;SYN2-378-D;JUG;LYBE;2026-07-31T20:42:37.291258+02:00;74557,29125806355;20
51;SYN2-120-A:P0001;SYN2-120-A;LYBE;JUG;2026-07-31T21:10:58.385836+02:00;76258,38583581457;21
51;SYN2-121-A:P0001;SYN2-121-A;LYBE;DOR;2026-07-31T21:28:02.034865+02:00;77282,03486469222;21
51;SYN2-122-A:P0001;SYN2-122-A;LYBE;BW;2026-07-31T21:31:49.242610+02:00;77509,24261015446;21
51;SYN2-181-A:P0001;SYN2-181-A;LYBE;DOR;2026-07-31T21:48:57.263526+02:00;78537,26352649315;21
51;SYN2-123-A:P0001;SYN2-123-A;LYBE;BW;2026-07-31T22:14:43.984314+02:00;80083,9843144924;22
51;SYN2-124-A:P0001;SYN2-124-A;LYBE;DOR;2026-07-31T22:27:18.848137+02:00;80838,84813719046;22
51;SYN2-125-A:P0002;SYN2-125-A;LYBE;LYBV;2026-07-31T22:28:43.248988+02:00;80923,24898827384;22
51;SYN2-125-A:P0001;SYN2-125-A;LYBE;DOR;2026-07-31T22:31:30.473725+02:00;81090,47372453155;22
51;SYN2-125-A:P0003;SYN2-125-A;LYBE;DOR;2026-07-31T22:40:46.228071+02:00;81646,2280709436;22
51;SYN2-186-A:P0001;SYN2-186-A;LYBE;BW;2026-07-31T22:46:26.688204+02:00;81986,6882040022;22
51;SYN2-126-A:P0001;SYN2-126-A;LYBE;LYBV;2026-07-31T22:48:42.478787+02:00;82122,47878668307;22
51;SYN2-127-A:P0001;SYN2-127-A;LYBE;BW;2026-07-31T22:49:55.928550+02:00;82195,9285498236;22
51;SYN2-185-A:P0001;SYN2-185-A;LYBE;BW;2026-07-31T22:51:57.496139+02:00;82317,49613860152;22
51;SYN2-131-A:P0001;SYN2-131-A;LYBE;BW;2026-07-31T22:52:31.402429+02:00;82351,40242934121;22
51;SYN2-134-A:P0001;SYN2-134-A;LYBE;BW;2026-07-31T23:01:27.853032+02:00;82887,85303243413;23
51;SYN2-135-A:P0001;SYN2-135-A;LYBE;LYBV;2026-07-31T23:06:30.040070+02:00;83190,04006998856;23
51;SYN2-137-A:P0002;SYN2-137-A;LYBE;DOR;2026-07-31T23:15:04.802202+02:00;83704,80220227962;23
51;SYN2-143-A:P0001;SYN2-143-A;LYBE;JUG;2026-07-31T23:16:34.373982+02:00;83794,37398159526;23
51;SYN2-142-A:P0001;SYN2-142-A;LYBE;BW;2026-07-31T23:17:52.005997+02:00;83872,00599720287;23
51;SYN2-137-A:P0001;SYN2-137-A;LYBE;BW;2026-07-31T23:18:10.807657+02:00;83890,80765725192;23
51;SYN2-134-A:P0002;SYN2-134-A;LYBE;DOR;2026-07-31T23:18:46.882105+02:00;83926,88210525301;23
51;SYN2-138-A:P0001;SYN2-138-A;LYBE;JUG;2026-07-31T23:25:48.461933+02:00;84348,46193337522;23
51;SYN2-143-A:P0002;SYN2-143-A;LYBE;BW;2026-07-31T23:28:05.270295+02:00;84485,2702945679;23
